20
28.98 8.01 -23.45 -9.12 2.62 -3.86 -4.14 0.31 6.05 -11.24 7.38 -7.69 -1.03 -3.12 -0.02 -5.06 -1.18 0.00 0.57 0.00 U
-32.48 2.85 3.87 5.48 0.57 -7.97 8.36 -5.71 2.24 9.55 -1.27 -1.00 -3.51 -9.60 3.24 3.80 3.24 0.56 -3.05 0.41 S
-1.72 -8.51 -0.15 0.48 2.31 3.50 1.42 1.46 0.88 -1.14 4.92 8.15 13.93 -2.74 -0.17 2.42 -0.07 -0.30 -0.06 -0.34 #
21.87 -25.06 -8.75 -12.38 8.78 -14.41 8.71 8.06 3.92 -15.37 5.78 -7.96 6.01 -3.27 0.19 1.95 -1.55 2.89 1.32 -0.42 A
-28.12 5.56 -11.90 -0.26 -10.26 5.46 9.27 7.14 -5.84 0.42 12.40 11.63 1.31 -9.13 5.28 4.77 4.92 2.88 -3.29 4.60 S
-1.99 13.19 8.63 -19.63 1.26 -9.66 -8.93 -8.26 3.80 -7.13 6.77 -5.31 4.60 -6.40 2.35 -2.20 3.79 -1.70 -2.03 0.11 I
7.71 -27.85 -4.25 -16.39 -5.36 -10.53 14.83 4.34 -1.55 -8.32 6.96 -10.51 -1.09 1.17 2.68 -0.48 -1.42 0.11 -2.79 0.51 A
-4.18 -8.45 1.10 -3.09 -6.86 -1.66 2.45 9.38 16.58 9.85 9.30 -2.09 -1.03 2.60 4.88 3.62 3.23 6.14 -2.83 -2.10 #
13.05 -22.18 -8.64 -9.84 0.07 -10.76 8.66 8.42 -0.56 -13.85 6.37 -9.34 4.71 -5.85 1.36 -0.20 -3.00 -0.30 1.49 -0.46 A
-33.02 8.54 -11.78 0.26 -9.55 2.33 2.27 -2.91 0.09 -0.07 8.05 4.89 6.83 -4.94 4.68 -0.15 1.86 4.76 0.32 0.34 S
-6.86 -3.30 -1.71 -1.01 3.49 4.52 -1.36 -1.55 7.12 10.85 9.20 3.93 9.68 1.96 -0.90 -1.58 1.14 2.62 2.67 0.96 #
2.19 7.43 10.30 -28.30 -0.82 -8.97 -3.35 -3.93 12.19 -5.59 6.90 1.39 0.45 -7.08 1.15 -2.91 2.34 2.69 -0.07 1.56 E
10.05 11.77 21.85 -6.57 1.18 0.29 -1.85 2.89 11.45 -0.22 -8.31 -4.88 1.24 -10.47 0.24 -3.37 -2.38 5.97 4.00 1.41 D
4.40 5.58 0.83 -28.11 -2.34 -6.12 0.50 -4.25 11.51 -4.84 1.57 0.21 -1.40 -5.60 1.89 -5.51 -0.35 1.69 -0.89 1.52 E
11.96 10.08 4.99 -7.08 -15.99 -7.79 -0.98 -20.90 9.38 -7.53 6.68 -11.91 10.99 -4.04 -1.96 4.92 -1.03 -1.90 1.09 -0.58 L
-0.29 0.33 6.73 -28.72 -1.38 -11.08 2.16 -2.36 15.62 -0.97 2.83 -4.77 -3.42 -7.47 2.83 -5.73 -1.26 0.76 -0.67 2.33 E
22.13 3.10 5.95 -3.29 3.43 -3.14 -14.46 6.12 0.00 -6.36 -5.00 -1.33 4.64 -9.94 1.47 0.24 -4.54 -1.04 -2.12 1.97 N
-3.42 -10.33 -7.37 -3.90 1.95 5.10 1.93 -2.20 1.61 1.62 -0.55 0.04 5.71 4.72 1.22 2.83 1.95 -0.44 0.66 -2.96 #
0.98 7.02 5.25 -28.06 -2.03 -7.41 3.12 -2.96 15.41 -8.24 4.91 -6.55 1.75 -5.42 9.02 -3.35 0.33 3.85 1.31 -0.50 E
8.14 9.66 17.89 -9.36 -6.13 -4.17 4.40 2.52 4.17 -5.33 2.57 -5.52 8.46 -7.97 0.18 5.28 -1.73 -2.56 0.84 1.55 D
10.33 2.72 3.64 -26.88 -4.20 0.32 3.71 -2.95 11.65 -4.85 -2.75 -1.51 -3.86 -8.31 1.46 -8.98 -0.99 3.73 1.95 2.82 E
12.02 6.27 6.58 -8.25 -14.28 -13.13 4.69 -16.57 2.68 -3.82 13.14 -13.80 13.85 -7.44 -0.05 -3.57 -2.21 1.76 -1.41 0.72 L
1.00 -25.33 -3.20 -14.17 4.45 -3.44 15.94 -6.64 -9.08 -2.54 4.72 -8.70 8.75 -3.62 1.31 -4.75 0.42 1.74 -0.11 -1.47 [
-6.33 -7.52 -5.81 2.49 6.91 2.31 9.29 3.80 1.85 2.34 5.32 0.45 0.33 1.94 4.02 -2.59 0.32 0.59 -1.76 -5.02 #
-1.31 10.99 7.78 -30.00 2.26 -11.18 -5.96 -5.33 12.40 -5.71 12.83 -4.45 -0.58 -7.03 3.30 -3.58 4.27 1.91 -0.28 1.42 E
-2.88 26.41 4.43 -15.94 5.51 -18.02 -3.75 -15.70 1.27 -9.64 7.22 -6.53 3.58 -2.73 -1.21 -0.20 2.72 -0.79 2.82 -1.96 I
-3.82 -7.88 0.73 -2.79 1.14 -1.27 5.23 -2.39 -1.66 1.56 2.65 5.96 3.98 2.10 -1.74 -0.78 2.77 1.56 -3.27 -0.20 #
-2.19 12.37 11.67 -23.08 -1.93 -10.52 -7.46 -4.65 6.52 -2.48 13.13 -0.08 4.47 -8.38 -2.51 -10.69 1.68 4.40 4.43 2.11 E
-0.21 20.59 8.66 -20.85 2.40 -11.94 -5.84 -8.26 2.76 -10.61 5.51 -2.86 3.00 -1.80 0.35 -2.70 3.41 -4.20 0.42 -0.64 I
5.35 0.04 18.54 1.50 -11.43 -13.61 1.72 3.77 4.43 -3.34 0.16 -11.69 0.31 5.53 -5.39 0.86 -3.05 -1.30 0.16 -0.64 V
9.46 -28.73 3.53 -21.85 1.20 -0.27 15.56 -2.19 -4.62 -1.27 -2.26 -6.07 6.17 -4.77 -3.07 -1.20 -0.77 0.99 -0.61 -1.01 [
-8.09 -9.82 -4.12 -7.22 -3.49 7.49 11.32 8.70 5.31 3.98 -6.75 -6.97 -1.41 -10.25 -2.81 0.93 0.77 1.06 0.76 -0.81 #
-7.98 -9.62 -0.62 -6.87 -2.51 -2.53 0.50 3.37 6.38 6.03 12.85 2.10 -5.47 -9.59 -0.29 4.91 1.28 -2.46 -2.16 -2.58 #
-1.78 9.20 10.30 -30.20 -0.67 -11.67 -0.19 -5.27 11.66 -4.46 7.77 -0.37 -0.76 -5.81 -0.21 -3.53 3.05 2.47 0.35 1.30 E
20.06 -0.46 14.61 -8.90 -2.35 -3.70 -14.95 8.92 -9.28 -6.69 -1.59 -8.42 5.17 0.81 -5.99 -6.88 -1.34 4.91 0.66 -1.33 M
-2.60 -9.13 5.78 -26.22 1.59 -1.72 9.48 -9.48 9.32 -5.88 -4.29 -7.23 4.86 -6.96 4.06 -2.44 -2.64 1.92 0.06 -0.58 E
0.70 -7.43 -1.29 -2.86 5.91 1.24 -1.73 -6.07 6.57 5.58 8.83 7.05 8.31 -4.54 -0.05 3.67 0.56 1.46 2.72 -1.28 #
1.65 -2.23 9.98 -34.14 2.55 -10.36 4.35 -2.60 14.04 -5.74 8.34 -5.65 2.72 -8.31 2.03 -4.22 0.52 2.98 0.78 1.69 E
25.21 0.91 10.74 -13.87 11.42 -5.87 -19.22 3.09 -2.33 -10.52 2.01 -3.88 3.64 -7.21 1.29 1.62 1.20 2.73 -1.55 0.13 N
11.10 20.45 0.62 -23.92 7.29 -13.23 -3.69 -6.59 2.73 -4.58 3.03 -5.34 5.99 -2.93 -3.76 -3.46 0.77 0.70 1.83 -1.41 I
26.74 0.98 12.74 -3.87 5.92 -11.59 -20.19 10.12 -4.88 -2.34 -6.24 -3.56 4.98 -3.10 -0.92 -3.00 -2.99 -0.70 -2.37 2.23 N
-3.36 -9.26 -5.00 -2.45 4.04 4.88 4.75 -4.26 2.22 11.32 8.96 -3.33 -2.21 -4.02 -5.87 1.13 0.75 -0.43 0.45 -4.88 #
7.25 -22.22 0.90 -18.04 -2.12 0.02 15.36 -2.52 -4.48 -1.50 -4.78 -8.37 10.49 -3.30 -1.85 -1.76 -1.79 -0.05 0.73 -0.80 [
24.46 -0.65 9.84 -11.25 3.41 2.63 -15.41 0.95 0.66 -0.38 -10.93 -7.72 7.89 -5.57 -1.01 -3.76 -0.12 0.57 -2.37 0.32 N
-3.02 -5.23 -5.85 0.74 4.12 0.56 -1.14 -3.17 -4.11 8.62 12.33 -0.48 7.52 2.72 -3.35 -0.86 3.91 1.97 1.42 2.25 #
-4.36 5.90 4.91 -29.54 0.47 -8.27 -0.47 -9.02 14.29 -0.47 7.26 -3.09 -0.62 -10.16 1.72 -1.75 2.27 4.78 -0.49 1.49 E
25.11 0.16 6.25 -8.79 7.04 -8.18 -16.88 7.60 -6.60 -7.07 -1.81 -5.92 8.66 -8.12 -3.14 0.46 -1.03 -1.18 -1.02 4.06 N
3.68 0.96 1.92 -22.25 -2.16 2.21 -3.62 -6.07 7.28 2.73 -4.95 -8.11 1.45 -7.86 8.52 -3.81 0.11 1.06 -0.50 0.53 E
21.01 3.24 5.81 -7.77 11.99 -4.25 -17.66 2.78 -7.53 -8.53 -6.78 -1.84 9.07 -1.17 -3.67 -3.22 -2.02 1.73 -2.10 0.83 N
-0.63 -6.65 -2.39 0.10 0.17 3.37 5.68 -1.81 -1.05 3.08 7.29 4.08 3.45 3.31 0.59 0.75 1.02 0.76 0.25 -2.22 #
2.15 24.86 8.08 -5.55 7.13 -12.52 -0.53 -14.59 7.23 -11.24 5.38 2.75 0.49 7.89 -1.11 0.28 -1.28 0.26 -0.72 3.69 J
35.65 -13.40 -15.15 -15.73 7.57 -17.84 1.06 2.11 5.71 0.61 -1.75 -3.62 3.75 -1.08 -6.52 0.64 -1.80 2.28 3.17 0.43 O
6.52 -7.17 -2.94 -2.02 4.28 -14.01 5.47 -0.08 9.77 -0.96 -2.96 -4.45 -2.51 -0.70 2.71 1.54 1.01 3.36 1.63 2.20 H
11.22 3.65 18.04 5.03 -5.32 6.17 7.54 -6.37 -1.15 4.82 1.62 -9.82 -5.20 -0.20 -1.34 -1.50 -1.24 2.46 0.00 4.15 D
13.03 -14.37 -9.30 -11.77 -0.58 -26.75 14.34 4.07 10.34 -10.63 11.06 -9.89 -1.76 -9.82 1.19 5.56 -0.84 0.72 -1.19 -0.24 O
-28.17 11.43 -4.26 2.08 -3.18 0.22 16.84 -8.74 -1.09 -3.56 5.49 4.06 7.47 -5.45 4.77 5.87 2.34 1.07 -2.78 3.80 S
-7.65 -2.35 -8.57 2.40 5.60 -0.07 5.84 4.83 3.64 1.47 3.54 4.81 9.23 -1.74 -2.36 1.01 0.86 0.03 -0.18 -1.43 #
7.68 -22.33 -12.63 -9.10 6.18 -16.90 17.14 2.17 -0.71 -10.99 1.73 -6.65 5.90 -6.10 5.00 -3.50 -2.52 -0.98 0.82 1.23 A
7.61 -0.98 0.83 2.53 -1.65 1.27 -1.84 -6.60 -9.03 -7.81 -5.45 -1.36 5.25 -3.62 -1.93 5.47 -0.90 -3.27 0.67 -0.35 #
2.68 20.50 6.47 -2.40 8.55 -8.16 0.39 -12.59 11.55 -18.52 5.82 4.05 1.21 2.71 -3.15 0.18 0.38 1.23 -0.83 0.79 J
25.51 -5.11 -8.73 -18.79 0.77 -18.93 11.64 3.79 2.13 -8.67 14.30 -1.39 -2.41 -7.13 -7.04 5.93 0.63 -0.65 -0.85 1.79 O
3.68 -6.83 -1.06 -6.59 -8.62 -6.52 9.51 9.36 6.93 8.67 2.90 -0.56 -4.66 0.55 -1.00 -0.77 -1.98 4.30 2.38 2.34 #
12.34 -23.23 -14.66 -10.95 8.49 -15.74 6.21 11.06 4.97 -14.26 -1.48 -8.65 10.21 -7.18 2.84 1.03 -1.59 -2.64 -0.54 0.92 A
-2.90 -5.01 -1.01 0.65 -2.24 3.60 1.37 7.31 2.61 1.55 8.60 3.15 7.64 -2.26 -1.51 3.94 0.90 2.00 -0.62 1.86 #
5.55 22.31 8.63 -7.38 0.01 -7.07 -2.54 -4.33 1.36 -11.10 0.70 1.08 1.40 0.47 -1.85 0.08 3.98 1.74 -0.58 0.04 J
31.39 -16.04 -14.11 -13.33 11.63 -24.33 -1.32 6.59 5.80 -4.63 2.52 -6.52 4.94 -4.61 -8.60 4.53 -1.16 3.39 0.15 0.25 O
23.13 -3.24 -0.87 -9.28 3.90 -4.67 -16.65 10.69 -6.05 -2.88 -0.89 -9.75 2.23 -1.69 4.17 -4.65 -2.72 0.42 -1.47 3.21 &
0.16 -3.72 4.25 3.89 -3.27 0.32 6.72 13.25 11.14 -1.73 4.09 5.78 1.39 4.37 3.28 0.66 4.44 2.45 2.06 0.98 #
10.24 -22.90 -10.10 -14.30 8.36 -16.91 12.07 6.64 4.17 -14.66 2.10 -6.97 6.95 -4.07 0.34 -0.59 -2.04 -0.14 0.77 0.24 A
-1.91 -12.97 -5.88 -2.91 -4.42 -1.30 2.40 6.10 8.90 6.82 1.36 0.94 3.89 4.32 3.93 1.70 0.15 -0.16 1.34 0.19 #
5.42 13.43 17.59 -19.03 -8.22 -1.47 -9.42 -6.73 8.33 -7.61 4.61 -4.66 -0.60 -4.76 0.76 2.58 -1.18 3.73 2.89 1.86 J
28.16 -5.67 -19.72 -13.66 9.25 -19.50 -0.89 2.35 11.65 -3.62 7.21 -10.23 5.15 -2.08 -7.96 2.23 -0.80 2.87 1.13 -0.12 O
-36.02 13.87 -6.72 5.63 9.33 -8.57 15.71 -3.26 2.35 -0.44 -7.69 -6.74 1.21 0.39 -3.71 -4.08 2.16 8.07 4.97 1.40 S
-2.84 -5.14 7.20 0.18 8.52 5.25 -2.48 -6.43 -7.03 -0.72 -0.33 2.99 1.06 6.01 3.34 -1.59 0.10 1.45 3.00 -2.73 #
-2.34 28.96 4.78 -5.10 4.69 -12.34 -4.58 -9.25 2.69 0.79 7.54 -0.59 -9.64 5.10 -1.94 2.38 3.98 -0.16 0.13 -0.63 J
33.46 -10.30 -14.41 -10.25 -0.53 -21.44 3.83 11.15 7.17 -10.66 4.58 -3.23 4.70 -6.42 -2.72 2.37 -2.36 3.64 -0.51 0.85 O
4.87 -6.99 -5.45 -10.81 -6.94 -7.26 1.88 4.20 8.09 9.97 10.78 5.64 1.77 -0.51 -1.32 1.11 3.14 3.35 1.38 1.95 #
-18.75 -1.02 -0.77 -1.59 0.65 -12.71 0.72 -0.89 1.19 3.84 1.66 0.83 2.56 -4.58 -5.38 0.68 0.71 2.89 0.66 2.37 #
26.46 -30.74 -7.44 -10.67 9.70 -10.50 5.92 7.71 -8.53 -3.03 -1.66 3.74 4.00 -10.05 3.92 -0.21 -0.90 -3.83 -0.71 1.03 A
0.00 -6.15 -1.48 3.85 -0.88 -2.43 3.57 1.99 -0.08 5.81 0.42 4.56 3.60 -1.66 5.02 -1.09 0.47 3.29 -1.09 -2.12 #
2.33 17.08 18.17 -18.60 -2.30 -8.69 -11.10 -11.24 6.75 -7.64 5.71 0.53 5.49 -0.36 0.46 -2.31 -0.55 1.11 -1.78 2.72 J
28.85 -11.19 -19.32 -14.60 8.68 -17.77 -5.96 -6.85 14.69 6.97 7.66 -10.45 2.04 -0.50 -6.70 1.20 -2.13 4.86 0.67 -0.25 O
38.76 15.79 -14.51 -17.40 -7.96 -7.43 5.60 -9.79 4.46 -14.40 -3.00 -1.93 7.87 -3.70 6.83 -4.38 0.60 1.86 -1.16 0.76 U
0.15 -2.35 0.66 -2.54 0.58 2.21 1.12 -4.70 2.52 6.48 1.44 0.57 4.89 -1.98 -0.10 -1.47 -0.34 -0.75 2.87 -2.75 #
29.31 -7.37 -19.41 -15.98 10.71 -10.11 -1.31 -7.41 8.02 2.41 7.75 -12.14 -0.51 -5.07 2.62 0.96 -4.59 -0.33 0.98 1.09 O
-2.96 -9.82 -0.46 -2.89 -5.11 0.29 5.50 0.81 -2.80 1.00 2.18 4.60 12.35 4.14 4.08 2.08 1.32 0.22 -1.05 -0.61 #
3.79 8.50 5.09 -23.42 -4.16 -11.99 -2.04 -7.02 12.00 -6.06 4.85 0.23 3.00 -4.22 6.83 -4.88 2.47 -1.48 -1.03 -0.86 J
11.48 -24.47 -1.04 -16.88 -3.61 10.09 7.06 -1.26 -13.16 2.97 -3.69 -3.36 9.76 -8.34 0.95 -0.95 3.14 1.21 0.97 -0.19 [
18.06 -2.68 3.37 -2.56 -15.81 -14.17 5.02 -12.21 4.60 -7.24 17.13 -11.99 6.95 -1.03 -4.76 0.79 -2.42 2.50 0.51 -0.23 L
-3.44 -7.67 -1.02 -6.79 1.35 2.83 10.18 6.54 -1.27 -0.82 1.18 0.84 3.72 0.15 2.54 1.27 2.55 1.20 0.64 1.21 #
1.94 5.95 8.94 -28.65 -1.03 -10.89 -3.33 3.00 6.22 -5.01 9.01 -2.84 -0.78 -4.77 4.30 -4.21 0.70 -2.65 -2.10 0.93 E
17.67 0.00 8.15 -9.38 5.49 -10.90 -15.59 11.61 -3.33 -6.83 -11.66 -0.21 1.02 -6.50 2.27 1.69 0.43 0.28 -2.49 4.13 N
-7.17 -9.60 1.89 -2.18 2.10 5.47 -0.79 2.25 1.56 1.37 1.95 -1.98 3.75 -5.82 -1.96 -3.74 -0.75 0.61 -2.37 0.13 #
16.86 -21.32 -13.68 -14.55 9.09 -15.84 12.78 6.42 0.92 -14.64 4.00 -4.03 5.43 -3.42 -0.09 3.11 -3.02 1.18 0.95 -0.82 A
-3.71 17.57 8.13 -14.47 4.78 -10.35 -2.37 -23.65 8.98 -17.02 11.30 -6.07 1.40 1.39 0.26 -3.78 3.51 -1.39 0.92 0.67 I
-3.56 -7.85 -4.47 -0.74 7.93 -1.62 4.71 0.14 -0.13 -1.14 6.62 5.21 4.17 -2.70 -1.60 1.68 4.68 4.32 2.46 1.77 #
6.23 15.53 9.70 -18.13 5.11 -11.39 -5.29 -6.36 3.81 -8.68 3.67 -6.87 0.59 -1.51 -0.03 -1.58 1.76 -1.57 2.25 0.44 I
-3.78 -9.99 -5.33 -2.30 5.46 1.80 4.80 3.44 1.36 5.88 4.87 -0.09 7.81 5.51 6.19 -1.22 -0.22 1.79 -0.78 -1.75 #
26.99 -3.85 -23.52 -19.51 13.48 -17.31 0.51 -12.72 12.76 -2.47 19.33 -11.76 1.01 -6.07 -0.19 1.49 1.56 3.51 1.51 -1.83 O
7.88 -8.79 -13.45 -12.75 -4.09 -1.72 -0.04 3.64 19.65 9.54 16.60 6.43 2.53 3.50 -0.48 2.20 2.92 0.12 1.16 -0.31 #
33.58 -7.31 -19.88 -19.01 13.34 -9.37 -3.39 -4.98 2.18 3.34 8.70 -11.26 -3.05 -4.95 -1.59 1.58 -1.01 -1.81 -0.61 0.61 O
29.35 12.85 -19.16 -20.31 0.45 -12.02 6.28 -11.05 -8.91 -8.27 10.20 1.33 10.40 -1.82 -0.85 -5.80 1.54 1.02 -0.31 0.40 U
-26.56 1.67 -5.67 1.21 0.03 -10.31 9.87 -4.57 9.32 -5.09 -0.27 3.00 0.33 8.66 9.75 3.02 -1.56 -3.13 0.52 3.72 S
-6.91 -11.74 -3.52 0.72 6.11 6.40 -2.60 4.90 3.62 -1.22 2.88 0.54 10.33 3.11 4.62 2.07 -2.03 3.89 1.88 4.49 #
41.28 12.05 -12.03 -19.11 5.27 -2.25 -5.21 -21.18 -2.72 1.55 9.72 -5.55 3.35 1.70 -2.90 3.64 -0.28 1.67 -1.72 -0.46 U
5.05 21.20 14.60 -23.82 6.05 -14.46 -5.76 -9.63 2.76 -10.93 4.57 1.76 3.50 0.86 -2.10 -3.32 -0.06 -2.26 -2.62 0.53 I
28.34 -0.73 8.19 -6.91 7.43 -10.12 -18.69 11.61 -3.63 -11.73 0.82 -0.75 -1.41 -3.76 0.44 -3.10 0.15 -2.05 -1.93 0.73 N
-10.49 -1.77 4.39 0.09 -2.46 0.53 8.16 -0.04 -1.81 4.25 9.34 10.76 5.15 -7.98 -4.63 -5.58 1.21 -0.38 -1.90 2.75 #
37.92 18.75 -11.96 -15.42 -1.38 -9.64 5.53 -10.87 -11.20 -12.54 12.21 4.84 9.60 -3.97 -4.49 0.51 0.85 6.28 -2.85 -3.57 U
25.89 3.52 7.13 -7.58 6.04 -12.56 -13.17 5.25 -1.42 -6.06 -3.37 -3.64 4.28 -4.95 0.75 -0.94 -4.44 -0.68 -2.90 3.08 N
1.26 -4.97 -3.19 -4.57 -2.37 2.91 8.44 -5.27 -6.58 4.43 5.18 0.86 3.89 0.25 0.56 5.20 -1.12 1.45 0.27 -2.60 #
36.62 11.63 -13.49 -15.21 4.73 -1.28 -8.96 -16.41 -5.13 -7.31 18.21 -1.86 7.53 -3.58 4.62 9.70 1.26 2.26 -2.73 -2.25 U
11.35 21.30 12.10 -23.31 6.24 -15.52 -11.61 -11.96 2.32 -7.72 4.81 3.05 1.59 2.27 -0.83 -2.05 0.65 -1.46 -1.15 1.19 I
8.01 6.16 7.41 -2.25 4.37 -0.46 -3.38 -4.85 2.27 -1.71 6.44 2.66 6.47 10.49 3.42 -0.07 0.79 -3.80 -0.71 -1.29 #
5.24 -0.40 3.52 -30.31 5.17 -2.91 1.89 -5.16 10.03 -7.06 3.08 -5.89 0.67 -5.01 2.06 -0.74 -0.34 0.63 -1.97 -0.07 E
29.26 -0.52 2.32 -9.74 2.56 -6.75 -18.48 11.45 -4.85 -12.60 5.53 -7.35 4.33 0.01 -6.56 -1.79 0.40 2.70 -1.84 -0.30 &
11.99 4.02 8.04 4.48 5.49 -5.42 3.39 -1.56 -1.72 -4.09 -2.32 -2.27 4.23 2.33 0.92 -1.91 1.34 0.95 -0.61 -3.51 #
-0.46 18.67 6.65 -21.79 7.23 -19.87 -2.11 -12.09 1.58 -9.94 7.28 -6.32 3.53 -0.20 0.68 -0.90 2.25 -1.80 -0.28 -1.10 I
26.61 0.62 3.51 -14.42 11.99 -10.55 -19.62 10.20 -2.00 -8.95 -4.89 0.55 0.96 -4.68 0.35 -1.09 -3.39 2.65 -1.17 1.09 N
-10.79 -2.12 -2.55 -0.51 9.56 0.30 12.33 -2.56 -1.00 5.32 3.15 4.34 0.92 2.84 1.64 2.83 0.61 -0.38 0.51 -2.49 #
13.30 15.53 7.82 0.07 -0.27 -19.40 6.57 -18.49 -4.35 3.04 3.46 -9.83 13.76 -1.75 4.73 -0.85 0.11 -2.10 1.80 -1.65 L
1.79 17.36 14.24 -20.22 5.41 -16.29 -7.19 -10.52 1.09 -7.94 4.70 -0.58 4.30 2.32 2.28 -4.32 2.70 -1.59 1.77 -0.91 I
-28.66 3.53 -6.89 4.05 -6.03 4.14 -0.64 -0.24 5.32 7.12 -2.91 6.26 7.60 -2.87 3.63 -1.08 -1.56 0.32 -0.95 -0.20 S
8.30 -22.95 0.40 -21.20 1.24 5.33 14.98 -4.73 0.37 -3.39 -0.07 -7.73 7.37 -7.45 0.25 1.11 -3.15 -1.92 1.39 1.57 [
-5.37 -9.55 -0.86 -15.41 3.02 20.25 7.71 6.79 7.83 -1.26 -1.58 1.97 9.57 2.88 -0.87 1.61 -2.83 0.51 1.36 1.74 #
-22.85 10.88 -6.18 -4.42 -4.92 2.02 -0.91 4.66 -3.36 -0.09 0.19 -2.20 0.61 -1.60 4.07 6.52 1.69 -1.99 -1.50 0.93 S
2.49 12.50 13.60 -16.71 -3.08 -9.13 -9.21 1.71 -0.38 -3.51 3.82 -3.36 5.82 -4.79 0.34 -4.34 1.46 0.37 0.07 1.28 I
4.44 -7.32 -5.43 -2.49 -0.39 -9.12 1.13 6.79 0.72 1.37 3.70 1.79 6.94 -2.44 0.05 -1.78 -0.55 0.24 -0.04 -1.73 #
31.90 -0.13 -7.79 -12.22 14.86 -15.24 -12.49 -2.45 -3.64 5.31 0.99 -5.82 8.41 1.25 1.53 1.01 -2.12 -0.62 -1.91 1.32 L
33.72 -13.02 -21.33 -18.96 13.72 -17.50 7.38 -12.31 5.18 3.58 4.57 -0.60 4.44 -3.09 0.24 -0.63 -1.15 1.80 0.85 3.07 O
1.04 -8.42 -1.76 0.60 2.97 4.28 7.98 3.49 -0.81 4.03 0.47 0.31 -5.46 5.53 -0.76 8.56 0.81 -2.11 -1.74 0.25 #
31.92 14.59 -16.00 -19.14 -3.61 -12.67 7.36 -10.83 -3.72 -12.63 1.34 2.40 6.46 1.18 1.74 -2.51 -1.15 1.80 -0.96 1.19 U
28.04 -7.52 10.95 -3.13 1.21 -8.61 -9.12 9.15 -13.46 -6.06 5.26 -9.89 0.85 -0.60 0.71 -9.79 1.24 2.36 -0.03 -1.03 N
-4.58 -7.33 0.03 3.52 5.81 1.48 -1.26 -0.08 2.18 1.45 4.14 -3.51 4.57 2.06 -2.99 5.42 4.03 0.77 3.10 -0.54 #
25.29 0.67 7.89 0.47 7.20 -10.73 -20.12 1.82 1.40 3.39 -2.78 2.96 3.57 6.45 6.20 1.21 -0.03 1.91 1.59 0.19 M
25.27 -19.84 -15.27 -7.41 8.66 -17.03 14.96 -3.81 9.77 -14.58 -5.51 2.82 3.32 -1.21 -0.84 -0.23 1.27 2.44 -0.87 1.09 A
5.10 10.86 3.25 -26.29 2.52 -10.85 -2.31 -13.31 11.78 -3.05 11.42 -6.74 -1.10 -4.62 2.62 -4.83 0.73 1.14 -0.27 2.43 I
25.51 9.04 5.26 -3.22 -3.37 -1.28 -4.80 -6.61 6.99 -6.71 -0.47 -6.23 3.18 -0.41 1.35 -4.06 -7.57 -5.20 1.30 -0.50 N
